case,source_platform,rating_1_5,text,stance,theme_codes,pulled_by,post_date,has_text,unnamed_9,post_date_norm,year,ym,rating_1_5_num
KTR,GoogleMaps,5,Это старый и красивый Питер.,positive,history,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Это старый и красивый Питер.,positive,identity,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,3
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,4
KTR,GoogleMaps,5,"Завод, конечно, разворовали, но бизнес-центр «Треугольник» очень даже неплохой.",mixed,decline,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Завод, конечно, разворовали, но бизнес-центр «Треугольник» очень даже неплохой.",mixed,reuse,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Завод, конечно, разворовали, но бизнес-центр «Треугольник» очень даже неплохой.",mixed,commerce,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,4
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,1,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,1
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Авто ремонт на отлично.,positive,reuse,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Авто ремонт на отлично.,positive,commerce,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Авто ремонт на отлично.,positive,services,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,3,(текст отсутствует — только оценка),positive,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,3
KTR,GoogleMaps,5,Погонял в футбол…,positive,reuse,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Погонял в футбол…,positive,sport,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Погонял в футбол…,positive,informal,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,2,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,2
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Это путешествие в конец XIX века. Ощущение погружения в промышленную жизнь Петербурга тех времён.,positive,history,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Это путешествие в конец XIX века. Ощущение погружения в промышленную жизнь Петербурга тех времён.,positive,atmosphere,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Это путешествие в конец XIX века. Ощущение погружения в промышленную жизнь Петербурга тех времён.,positive,identity,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Это путешествие в конец XIX века. Ощущение погружения в промышленную жизнь Петербурга тех времён.,positive,memory,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Интересное место. Сейчас, правда, территория полна арендаторов. Но чего тут только нет!",mixed,reuse,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Интересное место. Сейчас, правда, территория полна арендаторов. Но чего тут только нет!",mixed,commerce,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Интересное место. Сейчас, правда, территория полна арендаторов. Но чего тут только нет!",mixed,atmosphere,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2021,no,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,Атмосферный.,positive,atmosphere,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Место очень необычное своей хмуростью и красотой. Часть территории занято предприятиями и коммерческими помещениями, есть столовая (не удалось найти). Отличное место для фотосессий в любом стиле.",mixed,atmosphere,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Место очень необычное своей хмуростью и красотой. Часть территории занято предприятиями и коммерческими помещениями, есть столовая (не удалось найти). Отличное место для фотосессий в любом стиле.",mixed,reuse,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Место очень необычное своей хмуростью и красотой. Часть территории занято предприятиями и коммерческими помещениями, есть столовая (не удалось найти). Отличное место для фотосессий в любом стиле.",mixed,commerce,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,"Место очень необычное своей хмуростью и красотой. Часть территории занято предприятиями и коммерческими помещениями, есть столовая (не удалось найти). Отличное место для фотосессий в любом стиле.",mixed,photography,Mariia,2021,yes,NA,1905-07-13,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Здесь находится ЛАЗЕРФРАГ — ультрасовременная арена для лазертага, в нормальном здании со свежим ремонтом (корпус 71).",positive,reuse,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Здесь находится ЛАЗЕРФРАГ — ультрасовременная арена для лазертага, в нормальном здании со свежим ремонтом (корпус 71).",positive,sport,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Здесь находится ЛАЗЕРФРАГ — ультрасовременная арена для лазертага, в нормальном здании со свежим ремонтом (корпус 71).",positive,modernization,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Здесь находится ЛАЗЕРФРАГ — ультрасовременная арена для лазертага, в нормальном здании со свежим ремонтом (корпус 71).",positive,commerce,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Очень захватывающее место!,positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Очень захватывающее место!,positive,exploration,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Лучшее место для подростков (15–18 лет) потусоваться. Много входов, коридоров, комнат. В одном из зданий можно по пожарному шлангу вскарабкаться на крышу.",positive,youth,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Лучшее место для подростков (15–18 лет) потусоваться. Много входов, коридоров, комнат. В одном из зданий можно по пожарному шлангу вскарабкаться на крышу.",positive,exploration,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Лучшее место для подростков (15–18 лет) потусоваться. Много входов, коридоров, комнат. В одном из зданий можно по пожарному шлангу вскарабкаться на крышу.",positive,danger,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Лучшее место для подростков (15–18 лет) потусоваться. Много входов, коридоров, комнат. В одном из зданий можно по пожарному шлангу вскарабкаться на крышу.",positive,access,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Отличный бизнес-офис. Очень порядочные юристы в 308 офисе.,positive,reuse,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Отличный бизнес-офис. Очень порядочные юристы в 308 офисе.,positive,commerce,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Отличный бизнес-офис. Очень порядочные юристы в 308 офисе.,positive,offices,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,5,"Старейшее промышленное предприятие города (1860-е, ТРАРМ). Ныне заброшено почти полностью: склады, студии, развлечения. Место для любителей заброшенной эстетики, превращается в андеграунд-центр. Легенды о насилии, маньяках, сатанистах, бездомных.",mixed,industrial_heritage,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Старейшее промышленное предприятие города (1860-е, ТРАРМ). Ныне заброшено почти полностью: склады, студии, развлечения. Место для любителей заброшенной эстетики, превращается в андеграунд-центр. Легенды о насилии, маньяках, сатанистах, бездомных.",mixed,abandonment,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Старейшее промышленное предприятие города (1860-е, ТРАРМ). Ныне заброшено почти полностью: склады, студии, развлечения. Место для любителей заброшенной эстетики, превращается в андеграунд-центр. Легенды о насилии, маньяках, сатанистах, бездомных.",mixed,urban_legends,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Старейшее промышленное предприятие города (1860-е, ТРАРМ). Ныне заброшено почти полностью: склады, студии, развлечения. Место для любителей заброшенной эстетики, превращается в андеграунд-центр. Легенды о насилии, маньяках, сатанистах, бездомных.",mixed,danger,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Старейшее промышленное предприятие города (1860-е, ТРАРМ). Ныне заброшено почти полностью: склады, студии, развлечения. Место для любителей заброшенной эстетики, превращается в андеграунд-центр. Легенды о насилии, маньяках, сатанистах, бездомных.",mixed,cultural_reuse,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Были очень впечатлены. Заброшенное место, но жизнь теплится: кафе «Чаплин», музыканты, фотосессии, магазин сапог. Атмосфера «другого мира». Хотелось бы сохранить, но возможно снесут.",positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Были очень впечатлены. Заброшенное место, но жизнь теплится: кафе «Чаплин», музыканты, фотосессии, магазин сапог. Атмосфера «другого мира». Хотелось бы сохранить, но возможно снесут.",positive,cultural_reuse,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Были очень впечатлены. Заброшенное место, но жизнь теплится: кафе «Чаплин», музыканты, фотосессии, магазин сапог. Атмосфера «другого мира». Хотелось бы сохранить, но возможно снесут.",positive,nostalgia,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Были очень впечатлены. Заброшенное место, но жизнь теплится: кафе «Чаплин», музыканты, фотосессии, магазин сапог. Атмосфера «другого мира». Хотелось бы сохранить, но возможно снесут.",positive,uncertainty_future,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,4,Заброшенный завод. Хорошее место для сталкеров.,positive,abandonment,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,4,Заброшенный завод. Хорошее место для сталкеров.,positive,urban_exploration,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,1,РАЗРУХА !!!,negative,abandonment,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,1
KTR,GoogleMaps,1,РАЗРУХА !!!,negative,destruction,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,1
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Крутое место. много всего,neutral,exploration,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Крутое место. много всего,neutral,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,2,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,2
KTR,GoogleMaps,5,Пройти можно спокойно через проходную. Очень впечатляющее место. Всем любителям заброшек рекомендую. Берите с собой фонарик;) В некоторых местах темно),positive,exploration,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Пройти можно спокойно через проходную. Очень впечатляющее место. Всем любителям заброшек рекомендую. Берите с собой фонарик;) В некоторых местах темно),positive,recommendation,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Пройти можно спокойно через проходную. Очень впечатляющее место. Всем любителям заброшек рекомендую. Берите с собой фонарик;) В некоторых местах темно),positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,1,"Разруха в центре, позор.",negative,ruination,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,1
KTR,GoogleMaps,1,"Разруха в центре, позор.",negative,criticism,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,1
KTR,GoogleMaps,4,Предприятие давно не функционирует. Здесь много досуговых и творческих локаций. Пока место ждет своего преображения,mixed,ruination,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,4,Предприятие давно не функционирует. Здесь много досуговых и творческих локаций. Пока место ждет своего преображения,mixed,creative_use,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,4,Предприятие давно не функционирует. Здесь много досуговых и творческих локаций. Пока место ждет своего преображения,mixed,transformation,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Крутейшая локация и очень интересные мероприятия. Мешкобойня просто выше всяких похвал.,neutral,events,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Крутейшая локация и очень интересные мероприятия. Мешкобойня просто выше всяких похвал.,neutral,creative_use,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Крутейшая локация и очень интересные мероприятия. Мешкобойня просто выше всяких похвал.,neutral,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,3,3/5 не понятно за что. Стремное но милое душе местечко :-) Тут можно снимать фильмы ужасов! Сэкономив на декорациях :) Пожалуй это про «Красный треугольник»,mixed,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,3,3/5 не понятно за что. Стремное но милое душе местечко :-) Тут можно снимать фильмы ужасов! Сэкономив на декорациях :) Пожалуй это про «Красный треугольник»,mixed,ruination,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,3,3/5 не понятно за что. Стремное но милое душе местечко :-) Тут можно снимать фильмы ужасов! Сэкономив на декорациях :) Пожалуй это про «Красный треугольник»,mixed,filming,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Раньше был завод. Теперь декорации для съемок военных фильмов или фэнтази,neutral,history_as_ruin,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Раньше был завод. Теперь декорации для съемок военных фильмов или фэнтази,neutral,filming,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,4,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,5,Очень атмосферно там и фотки можно сделать красивые. Ставлю класс,positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Очень атмосферно там и фотки можно сделать красивые. Ставлю класс,positive,photography,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,3,Вежливый персонал. Проблема с парковкой. Просто ужас.,mixed,service,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,3,Вежливый персонал. Проблема с парковкой. Просто ужас.,mixed,parking_issue,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,2,"Парковки вечно нет. Пропускная система с охранниками - тормозами. Внутри вообще невозможно припарковаться, для погрузки/разгрузки выделяется 15 мин, при этом пропуск стоит 100 рублей, который нужно сбегать приобрести в офисном центре…",negative,parking_issue,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,2
KTR,GoogleMaps,2,"Парковки вечно нет. Пропускная система с охранниками - тормозами. Внутри вообще невозможно припарковаться, для погрузки/разгрузки выделяется 15 мин, при этом пропуск стоит 100 рублей, который нужно сбегать приобрести в офисном центре…",negative,security,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,2
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,4,"Огромное строение, очень жаль, что оно стало никому не нужно и его забросили, остались практически развалины...",negative,ruination,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,4,"Огромное строение, очень жаль, что оно стало никому не нужно и его забросили, остались практически развалины...",negative,abandonment,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,5,Бываю там по работе частенько. Незыблемый памятник имперской промышленности. И почти везде в этих руинах течет жизнь. Это вам не парадный Петербург. Это пролетарский Петроград внешней стороны Обводного канала.,mixed,industrial_heritage,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Бываю там по работе частенько. Незыблемый памятник имперской промышленности. И почти везде в этих руинах течет жизнь. Это вам не парадный Петербург. Это пролетарский Петроград внешней стороны Обводного канала.,mixed,ruination,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Бываю там по работе частенько. Незыблемый памятник имперской промышленности. И почти везде в этих руинах течет жизнь. Это вам не парадный Петербург. Это пролетарский Петроград внешней стороны Обводного канала.,mixed,living_ruins,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,История производства,neutral,industrial_history,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,3,Промзона. Много помещений в аренду,neutral,industry_today,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,3,Промзона. Много помещений в аренду,neutral,rental,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,5,Криповое место),neutral,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Криповое место),neutral,creepy,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Историческое место, памятник",positive,heritage_value,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Хороший магазин резиновой обуви, но места для парковки нет, всё занято работниками Крас.Треуг.",mixed,commerce_today,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Хороший магазин резиновой обуви, но места для парковки нет, всё занято работниками Крас.Треуг.",mixed,parking_issue,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,2,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,2
KTR,GoogleMaps,5,"Очень атмосферное место, жалко уже стоит экскаватор для демонтажа...",negative,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Очень атмосферное место, жалко уже стоит экскаватор для демонтажа...",negative,demolition_risk,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,2,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,2
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,3,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
KTR,GoogleMaps,4,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,4,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
KTR,GoogleMaps,5,"(только рейтинг, без текста)",positive,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Когда-то красивое место Петербурга — теперь полузаброшенные, частично-разрушенные здания. Во многих ничего не находится, в силу ветхости. В остальных — производства, склады, пекарни и прочее, видимо за недорогую аренду. Жаль, что администрация города позволяет ветшать и стираться таким масштабным производственным территориям.",negative,ruination,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Когда-то красивое место Петербурга — теперь полузаброшенные, частично-разрушенные здания. Во многих ничего не находится, в силу ветхости. В остальных — производства, склады, пекарни и прочее, видимо за недорогую аренду. Жаль, что администрация города позволяет ветшать и стираться таким масштабным производственным территориям.",negative,abandonment,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Когда-то красивое место Петербурга — теперь полузаброшенные, частично-разрушенные здания. Во многих ничего не находится, в силу ветхости. В остальных — производства, склады, пекарни и прочее, видимо за недорогую аренду. Жаль, что администрация города позволяет ветшать и стираться таким масштабным производственным территориям.",negative,rental,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"Когда-то красивое место Петербурга — теперь полузаброшенные, частично-разрушенные здания. Во многих ничего не находится, в силу ветхости. В остальных — производства, склады, пекарни и прочее, видимо за недорогую аренду. Жаль, что администрация города позволяет ветшать и стираться таким масштабным производственным территориям.",negative,critique_authorities,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,"(только рейтинг, без текста)",neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Много магазинов с резиновыми изделиями и недорогими ценами.,neutral,commerce,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
KTR,GoogleMaps,5,Много магазинов с резиновыми изделиями и недорогими ценами.,neutral,affordability,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
