case,source_platform,rating_1_5,text,stance,theme_codes,pulled_by,post_date,has_text,unnamed_9,post_date_norm,year,ym,rating_1_5_num
DAA,GoogleMaps,5,"Был на ярмарке, очень круто",positive,event,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,2,"Простенько, плохенько...",negative,poor_quality,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,2
DAA,GoogleMaps,5,Новые офисы,neutral,offices,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,"Кажется, это будет великолепное пространство!",positive,expectations,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,"Кажется, это будет великолепное пространство!",positive,future,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,МБС17,neutral,unclear,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2016,no,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2016,no,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2016,no,NA,1905-07-08,1905,1905-07,3
DAA,GoogleMaps,5,Отличный звук. Доброжелательный персонал. Отличное место =),positive,service,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,Отличный звук. Доброжелательный персонал. Отличное место =),positive,atmosphere,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,Отличное место!,positive,general,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2016,no,NA,1905-07-08,1905,1905-07,3
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2016,no,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,Можно сделать и получше.,neutral,mixed_expectations,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,Такое место не может быть плохим,positive,atmosphere,Mariia,2016,yes,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2016,no,NA,1905-07-08,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2016,no,NA,1905-07-08,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,1,Периодически по выходным толпы бомжеватых хипстеров посасывают пиво у главного входа. Мусорят там же.,negative,crowd,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,1
DAA,GoogleMaps,1,Периодически по выходным толпы бомжеватых хипстеров посасывают пиво у главного входа. Мусорят там же.,negative,cleanliness,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,1
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,"Идёт еще ремонт, будет круто!",positive,development,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,"Идёт еще ремонт, будет круто!",positive,expectations,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,"Шикарное место. Есть территория на улице для опенэйров, есть большой зал внутри и несколько комнат меньшего размера. Отлично подходит для разных фестивалей, выставок и прочих шоу. Можно делать зоны абсолютно разной направленности. Некоторым минусом могу назвать не самую лучшую вентиляцию внутри. В остальном всё ок.",mixed,events,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,"Шикарное место. Есть территория на улице для опенэйров, есть большой зал внутри и несколько комнат меньшего размера. Отлично подходит для разных фестивалей, выставок и прочих шоу. Можно делать зоны абсолютно разной направленности. Некоторым минусом могу назвать не самую лучшую вентиляцию внутри. В остальном всё ок.",mixed,infrastructure,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,"Шикарное место. Есть территория на улице для опенэйров, есть большой зал внутри и несколько комнат меньшего размера. Отлично подходит для разных фестивалей, выставок и прочих шоу. Можно делать зоны абсолютно разной направленности. Некоторым минусом могу назвать не самую лучшую вентиляцию внутри. В остальном всё ок.",mixed,ventilation,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,3
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,3
DAA,GoogleMaps,5,"Похоже на место, где можно обустроить свою мастерскую и кайфовать на работе.",positive,workshops,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,"Похоже на место, где можно обустроить свою мастерскую и кайфовать на работе.",positive,atmosphere,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,Так себе.,mixed,unclear,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,3
DAA,GoogleMaps,1,(текст отсутствует — только оценка),negative,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,1
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,3,Неудобное местоположение,negative,location,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,3
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,4
DAA,GoogleMaps,4,прикольно,positive,atmosphere,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,4
DAA,GoogleMaps,5,Молодежненько и модно,positive,atmosphere,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,Молодежненько и модно,positive,style,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,3
DAA,GoogleMaps,4,😊😘😘😍😍🇷🇺🇷🇺 …,positive,unclear,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,4
DAA,GoogleMaps,5,"Очень атмосферное место, побывал на garage sale все было очень круто, большой выбор вещей, особенно, запомнился маленький мальчик, который бегал с термосом и предлагал всем чай) и стенд с вкусной травой)",positive,atmosphere,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,5,"Очень атмосферное место, побывал на garage sale все было очень круто, большой выбор вещей, особенно, запомнился маленький мальчик, который бегал с термосом и предлагал всем чай) и стенд с вкусной травой)",positive,event,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,5
DAA,GoogleMaps,4,"Огромное пространство, дышащее творчеством и дизайном. Офисы, магазины дизайна интерьера, кафе, выставки и тематические мероприятия. Здание с внутренней территорией, своеобразная крепость. Два входа. Удобно в случае зомби-апокалипсиса. Удобно добираться от метро, всего одна остановка от Новочеркасской. Ни разу не была вне мероприятий, поэтому ничего кроме кофе-точки у входа не тестировала.",positive,atmosphere,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,4
DAA,GoogleMaps,4,"Огромное пространство, дышащее творчеством и дизайном. Офисы, магазины дизайна интерьера, кафе, выставки и тематические мероприятия. Здание с внутренней территорией, своеобразная крепость. Два входа. Удобно в случае зомби-апокалипсиса. Удобно добираться от метро, всего одна остановка от Новочеркасской. Ни разу не была вне мероприятий, поэтому ничего кроме кофе-точки у входа не тестировала.",positive,space,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,4
DAA,GoogleMaps,4,"Огромное пространство, дышащее творчеством и дизайном. Офисы, магазины дизайна интерьера, кафе, выставки и тематические мероприятия. Здание с внутренней территорией, своеобразная крепость. Два входа. Удобно в случае зомби-апокалипсиса. Удобно добираться от метро, всего одна остановка от Новочеркасской. Ни разу не была вне мероприятий, поэтому ничего кроме кофе-точки у входа не тестировала.",positive,location,Mariia,2017,yes,NA,1905-07-09,1905,1905-07,4
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2017,no,NA,1905-07-09,1905,1905-07,3
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Фестиваль Золотая Черепаха 2017,positive,event,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Атмосферное и занятное место,positive,atmosphere,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Топовое место,positive,atmosphere,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Топовое место,positive,general,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Очень ламповое место для любителей техно рейвов. Большое пространство идеально подходит для инсталяций и разного рода творческих проектов.,positive,atmosphere,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Очень ламповое место для любителей техно рейвов. Большое пространство идеально подходит для инсталяций и разного рода творческих проектов.,positive,events,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,3,"Как-то всё вычурно, напоказ",negative,style,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,3
DAA,GoogleMaps,5,"Организация хромает, но мероприятия проводят неплохие",neutral,organization,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,"Организация хромает, но мероприятия проводят неплохие",neutral,events,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Отличнейшее место,positive,atmosphere,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Масса впечатлений. Очень хорошая инфраструктура помещения,positive,experience,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Масса впечатлений. Очень хорошая инфраструктура помещения,positive,infrastructure,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,3,Прикольно. Есть что посмотреть.,neutral,atmosphere,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,3
DAA,GoogleMaps,3,Прикольно. Есть что посмотреть.,neutral,general,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,3
DAA,GoogleMaps,2,Ага,negative,unclear,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,2
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,"Хорошее место для проведения различных мероприятий! Фестивалей, сходок, чисто, ухоженно.",positive,events,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,"Хорошее место для проведения различных мероприятий! Фестивалей, сходок, чисто, ухоженно.",positive,cleanliness,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,5,Очень интересное место. Каждые выходные мероприятия.,positive,events,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,4,Много неформальной молодежи!)),neutral,atmosphere,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,Много неформальной молодежи!)),neutral,youth,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,Время летит... и вместо ЦКБМ сейчас Артплей...,neutral,history,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,"В этом месте сосредоточились многие, кто производит красивую мебель, свет, декор, обои, готовит дизайн проекты, и.т.п, словом если вы затеяли ремонт, а Икея успела порядком поднадоесть, вам сюда! Талантливые и молодые художники, дизайнеры, архитекторы, вы их обязательно здесь встретите! Петербургский Артплей только развивается, в проекте много изменений и более глобальный масштаб творческой Мекки.",positive,design,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,"В этом месте сосредоточились многие, кто производит красивую мебель, свет, декор, обои, готовит дизайн проекты, и.т.п, словом если вы затеяли ремонт, а Икея успела порядком поднадоесть, вам сюда! Талантливые и молодые художники, дизайнеры, архитекторы, вы их обязательно здесь встретите! Петербургский Артплей только развивается, в проекте много изменений и более глобальный масштаб творческой Мекки.",positive,furniture,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,"В этом месте сосредоточились многие, кто производит красивую мебель, свет, декор, обои, готовит дизайн проекты, и.т.п, словом если вы затеяли ремонт, а Икея успела порядком поднадоесть, вам сюда! Талантливые и молодые художники, дизайнеры, архитекторы, вы их обязательно здесь встретите! Петербургский Артплей только развивается, в проекте много изменений и более глобальный масштаб творческой Мекки.",positive,development,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,Пока не понятно. Был один раз.,neutral,unclear,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,2,(текст отсутствует — только оценка),negative,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,2
DAA,GoogleMaps,5,Оч.классно!!!,positive,atmosphere,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,"Все еще развивается, в этом месте. Побольше хочется именно авторских, художественных изделий. Handmade чтобы был больше представлен. Студентов Штиглица могли бы привлечь.",neutral,development,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,"Все еще развивается, в этом месте. Побольше хочется именно авторских, художественных изделий. Handmade чтобы был больше представлен. Студентов Штиглица могли бы привлечь.",neutral,handmade,Mariia,2018,yes,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2018,no,NA,1905-07-10,1905,1905-07,5
DAA,GoogleMaps,5,Интересное место. Очень высокие потолки. От метро придется пройти.,positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,5,Интересное место. Очень высокие потолки. От метро придется пройти.,positive,architecture,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,5,Интересное место. Очень высокие потолки. От метро придется пройти.,positive,location,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,3
DAA,GoogleMaps,5,Огромное пространство. Креативная атмосфера.,positive,atmosphere,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,5,Огромное пространство. Креативная атмосфера.,positive,space,Mariia,2019,yes,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,3
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2019,no,NA,1905-07-11,1905,1905-07,5
DAA,GoogleMaps,5,System прошёл отлично! Правда присесть негде было.,positive,event,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,System прошёл отлично! Правда присесть негде было.,positive,organization,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"если вы из Питера и ещё не были тут, то срочно берите выходной и сюда. помимо того, что гуляешь по всем шоурумам, как мимо галерей, так везде тебя встретят, как дома. подберут мебель, цвет, ткань так, что останешься доволен надолго. ещё и классно можно поесть в Bazar Cafe, ну что ещё для счастья нужно",positive,showrooms,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"если вы из Питера и ещё не были тут, то срочно берите выходной и сюда. помимо того, что гуляешь по всем шоурумам, как мимо галерей, так везде тебя встретят, как дома. подберут мебель, цвет, ткань так, что останешься доволен надолго. ещё и классно можно поесть в Bazar Cafe, ну что ещё для счастья нужно",positive,service,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"если вы из Питера и ещё не были тут, то срочно берите выходной и сюда. помимо того, что гуляешь по всем шоурумам, как мимо галерей, так везде тебя встретят, как дома. подберут мебель, цвет, ткань так, что останешься доволен надолго. ещё и классно можно поесть в Bazar Cafe, ну что ещё для счастья нужно",positive,cafe,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Интересное современное место.,positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Интересное современное место.,positive,modern,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,2,(текст отсутствует — только оценка),negative,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,2
DAA,GoogleMaps,5,"Пока пустовато, но те выставки, что есть, очень интересны. Работы современников, взгляд на мир из твоего времени. Кроме выставок там много всякого разного. Хорошее стильное место",positive,exhibitions,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"Пока пустовато, но те выставки, что есть, очень интересны. Работы современников, взгляд на мир из твоего времени. Кроме выставок там много всякого разного. Хорошее стильное место",positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
DAA,GoogleMaps,5,"Уютно, аккуратно, книжная ярмарка понравилась",positive,event,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"Уютно, аккуратно, книжная ярмарка понравилась",positive,bookfair,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"Уютно, аккуратно, книжная ярмарка понравилась",positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,3,Даже не знаю что сказать.,neutral,unclear,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,3
DAA,GoogleMaps,5,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Хорош в своем жанре.,positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Хорош в своем жанре.,positive,style,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,2,Как строительный торговый центр - пафосно и дорого. Красивое арт пространство.,negative,full_review,Mariia,2020,no,NA,1905-07-12,1905,1905-07,2
DAA,GoogleMaps,5,(no text),positive,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,4,(no text),positive,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
DAA,GoogleMaps,5,(no text),positive,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,3,(no text),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
DAA,GoogleMaps,5,"Симпатичное местечко, красивая, чистая территория))",positive,full_review,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,4,Классный БЦ ,positive,full_review,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
DAA,GoogleMaps,2,(no text),negative,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,2
DAA,GoogleMaps,5,"Интересное заведение, но ещё много много работы по раскручиванию!! Единственное! Ужасное место питания!! Не включают вытяжки!!",mixed,full_review,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,(no text),positive,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Для специалистов в сфере дизайна и изготовлении мебели очень привлекательное место.,positive,full_review,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Интересное пространство .,positive,full_review,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,1,"Сарай сараем. Ужас. Дети испугались, думали что после войны",negative,complaint,Mariia,2020,no,NA,1905-07-12,1905,1905-07,1
DAA,GoogleMaps,5,Много интересного в этом месте.,positive,general_comment,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,3,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Рекомендую всем. Посетили фестиваль татуировки и концерт. Интересно. Атмосферное место появилось в недавно депрессивном месте.,positive,event,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,4,"Считаю, что очень хорошо, когда в городе есть такие пространства. Главная ошибка в плане сервиса здесь в отсутствии информационной стойки, чтобы можно было кого-то спросить, как пройти к конкретному месту. Приходится спрашивать охранника или продавцов кофе, что неудобно ни им, ни посетителю. В остальном хорошее место, много интересных занятий, магазинов и т.д.",mixed,service_issue,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
DAA,GoogleMaps,5,"Очень атмосферное место для творческих людей. Граффити, скульптуры вдохновляют.",positive,atmosphere,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"Здесь проходят различные мероприятия. Фестивали, праздники. Очень популярное место. Проводили корпоратив. 585 Золотой. Просторно. Интересные инсталляции.",positive,event,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"Необычное, интересное, молодежное.",positive,atmosphere,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,3,Пустовато.,neutral,atmosphere,Mariia,2020,no,NA,1905-07-12,1905,1905-07,3
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
DAA,GoogleMaps,5,(текст отсутствует — только оценка),positive,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Супер классный дизайнерский комплекс.,positive,design,Mariia,2020,no,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Когда здание принадлежало ЦКБМ оно было более чародейским.),mixed,nostalgia,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,"Выгружался, интересно",positive,logistics,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,5,Да ваще зашибись,positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,4,"Место неплохое, очень удивил тот факт что на парковке для посетителей бесплатно стоять можно только 30 минут. Разве можно за это время…",mixed,parking,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
DAA,GoogleMaps,5,Оригинальное место,positive,atmosphere,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,5
DAA,GoogleMaps,4,"Хорошее решение для города, новая жизнь интересного места. Уютный, тихий внутренний двор, приятный персонал…",mixed,food,Mariia,2020,yes,NA,1905-07-12,1905,1905-07,4
DAA,GoogleMaps,4,(текст отсутствует — только оценка),neutral,rating_only,Mariia,2020,no,NA,1905-07-12,1905,1905-07,4
